"DateTime";"SystemType";"FlowDirection";"System";"SampleType";"SamplePoint";"dist_axial";"Parameter";"value"
"1256";2017-01-31 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"EC";1450
"1257";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1500
"1258";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1555
"1259";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1541
"1260";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1647
"1261";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1788
"1262";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1661
"1263";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1907
"1264";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1560
"1265";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1516
"1266";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1639
"1267";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1598
"1268";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1921
"1269";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1755
"1270";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"EC";1639
"1271";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1329
"1272";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1167
"1273";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1298
"1274";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1349
"1275";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1519
"1276";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1435
"1277";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1741
"1278";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1346
"1279";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1317
"1280";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1344
"1281";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1405
"1282";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1561
"1283";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1579
"1284";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"EC";1497
"1285";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1267
"1286";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1286
"1287";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1107
"1288";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1148
"1289";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1361
"1290";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1195
"1291";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1440
"1292";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1229
"1293";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1159
"1294";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1194
"1295";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1227
"1296";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1421
"1297";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1313
"1298";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"EC";1317
"1299";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1306
"1300";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1298
"1301";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1133
"1302";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1174
"1303";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1386
"1304";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1188
"1305";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1415
"1306";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1263
"1307";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1128
"1308";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1200
"1309";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1247
"1310";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1350
"1311";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1336
"1312";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"EC";1372
"1313";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1347
"1314";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1307
"1315";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1202
"1316";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1223
"1317";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1418
"1318";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1166
"1319";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1416
"1320";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1336
"1321";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1126
"1322";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1238
"1323";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1284
"1324";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1582
"1325";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1357
"1326";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"EC";1405
"1327";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1402
"1328";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1319
"1329";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1224
"1330";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1244
"1331";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1441
"1332";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1316
"1333";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1445
"1334";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1385
"1335";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1190
"1336";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1281
"1337";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1391
"1338";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1618
"1339";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1384
"1340";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"EC";1412
"1341";2017-03-01 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1031
"1342";2017-08-01 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1368
"1343";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1391
"1344";2017-01-03 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1275
"1345";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1302
"1346";2017-07-04 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1362
"1347";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1178
"1348";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1267
"1349";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1447
"1350";2017-05-09 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1423
"1351";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1217
"1352";2017-02-14 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1285
"1353";2017-03-14 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1188
"1354";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1416
"1355";2017-08-15 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1129
"1356";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1376
"1357";2017-01-17 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1081
"1358";2017-07-18 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1269
"1359";2017-06-20 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1374
"1360";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1250
"1361";2017-05-22 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1387
"1362";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1301
"1363";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1398
"1364";2017-04-25 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1193
"1365";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1596
"1366";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1348
"1367";2017-03-28 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1152
"1368";2017-08-29 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1500
"1369";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1402
"1370";2017-01-31 10:00:00;"Intensified";"HF";"HMc";"Out";"HMc-OUT";1;"EC";1372
"1371";2017-05-02 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1603
"1372";2017-04-04 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1584
"1373";2017-02-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1502
"1374";2017-03-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1136
"1375";2017-08-08 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1768
"1376";2017-01-10 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1520
"1377";2017-06-14 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1833
"1378";2017-05-16 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1615
"1379";2017-02-21 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1561
"1380";2017-08-22 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1619
"1381";2017-01-24 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1491
"1382";2017-07-25 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1998
"1383";2017-06-27 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1644
"1384";2017-05-30 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-10";0.1;"EC";1704
"1385";2017-05-02 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1297
"1386";2017-04-04 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1376
"1387";2017-02-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1203
"1388";2017-03-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1104
"1389";2017-08-08 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1409
"1390";2017-01-10 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1312
"1391";2017-06-14 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1629
"1392";2017-05-16 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1283
"1393";2017-02-21 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1322
"1394";2017-08-22 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1314
"1395";2017-01-24 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1305
"1396";2017-07-25 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1743
"1397";2017-06-27 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1427
"1398";2017-05-30 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-20";0.2;"EC";1426
"1399";2017-05-02 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1281
"1400";2017-04-04 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1293
"1401";2017-02-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1088
"1402";2017-03-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1165
"1403";2017-08-08 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1329
"1404";2017-01-10 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1274
"1405";2017-06-14 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1432
"1406";2017-05-16 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1211
"1407";2017-02-21 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1141
"1408";2017-08-22 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1207
"1409";2017-01-24 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1199
"1410";2017-07-25 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1437
"1411";2017-06-27 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1315
"1412";2017-05-30 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-40";0.4;"EC";1332
"1413";2017-05-02 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1330
"1414";2017-04-04 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1304
"1415";2017-02-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1075
"1416";2017-03-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1172
"1417";2017-08-08 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1373
"1418";2017-01-10 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1187
"1419";2017-06-14 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1393
"1420";2017-05-16 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1244
"1421";2017-02-21 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1130
"1422";2017-08-22 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1189
"1423";2017-01-24 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1257
"1424";2017-07-25 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1530
"1425";2017-06-27 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1336
"1426";2017-05-30 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-55";0.55;"EC";1382
"1427";2017-05-02 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1364
"1428";2017-04-04 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1310
"1429";2017-02-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1182
"1430";2017-03-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1218
"1431";2017-08-08 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1413
"1432";2017-01-10 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1005
"1433";2017-06-14 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1404
"1434";2017-05-16 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1354
"1435";2017-02-21 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1174
"1436";2017-08-22 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1265
"1437";2017-01-24 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1271
"1438";2017-07-25 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1600
"1439";2017-06-27 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1360
"1440";2017-05-30 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-70";0.7;"EC";1395
"1441";2017-05-02 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1395
"1442";2017-04-04 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1317
"1443";2017-02-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1201
"1444";2017-03-07 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1254
"1445";2017-08-08 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1427
"1446";2017-01-10 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1261
"1447";2017-06-14 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1414
"1448";2017-05-16 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1386
"1449";2017-02-21 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1226
"1450";2017-08-22 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1295
"1451";2017-01-24 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1317
"1452";2017-07-25 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1620
"1453";2017-06-27 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1373
"1454";2017-05-30 10:00:00;"Intensified";"HF";"HM";"PoreWater";"HM-85";0.85;"EC";1428
"1455";2017-03-01 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1076
"1456";2017-08-01 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1371
"1457";2017-05-02 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1402
"1458";2017-01-03 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1275
"1459";2017-04-04 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1311
"1460";2017-07-04 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1353
"1461";2017-02-07 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1081
"1462";2017-03-07 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1214
"1463";2017-08-08 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1444
"1464";2017-05-09 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1424
"1465";2017-01-10 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1253
"1466";2017-02-14 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1313
"1467";2017-03-14 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1193
"1468";2017-06-14 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1421
"1469";2017-08-15 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1144
"1470";2017-05-16 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1389
"1471";2017-01-17 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1322
"1472";2017-07-18 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1256
"1473";2017-06-20 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1381
"1474";2017-02-21 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1179
"1475";2017-05-22 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1409
"1476";2017-08-22 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1300
"1477";2017-01-24 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1381
"1478";2017-04-25 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1207
"1479";2017-07-25 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1627
"1480";2017-06-27 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1368
"1481";2017-03-28 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1031
"1482";2017-08-29 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1507
"1483";2017-05-30 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1407
"1484";2017-01-31 10:00:00;"Intensified";"HF";"HM";"Out";"HM-OUT";1;"EC";1326
"1485";2017-03-01 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1179
"1486";2017-08-01 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1485
"1487";2017-05-02 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1279
"1488";2017-04-04 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1313
"1489";2017-07-04 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1433
"1490";2017-02-07 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1157
"1491";2017-03-07 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1226
"1492";2017-08-08 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1507
"1493";2017-05-09 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1386
"1494";2017-04-11 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1427
"1495";2017-02-14 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1278
"1496";2017-03-14 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1174
"1497";2017-06-14 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1432
"1498";2017-08-15 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1277
"1499";2017-05-16 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1312
"1500";2017-07-18 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1337
"1501";2017-04-19 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1254
"1502";2017-03-21 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1151
"1503";2017-05-22 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1390
"1504";2017-08-22 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1331
"1505";2017-01-24 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1327
"1506";2017-04-25 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1189
"1507";2017-07-25 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1591
"1508";2017-06-27 10:00:00;"Intensified";"VF";"VAp";"Out";"VAp-OUT";1;"EC";1562
